categories,name,reviews.rating,reviews.text,reviews.title,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,Tag_6,Wine & Spirits,Cocktail Mixers,Wine,Spirits,Meal Solutions,Drinks,Juice & Cider,Cocktail Mixes
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I've been using this Carmex product for many years, and it still works the same as it always did!! Carmex does a great job keeping my lips moisturized, especially in colder weather. Even when I don't have dry lips, I consistently moisture with Carmex.",Excellent Effective Product,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",4.0,"i bought this and it is really good, but is smells really bad",gross smell,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have been buying Carmex since I was a teenager. Through the years, many new products have came out. I have tried them all! In the end, I always found myself back to using Carmex!! The ONLY lip product that has worked for me, time and time again!!",My go-to for lip care!!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,Love that smell.. works great too! And congrats on the sponsorship of the Lambeau College football game in Sept. What a great honor. I hope to make it! Go WI and Go Bucky!,Mmmmm...,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I love Carmex Original Lip Balm in a jar. I use it all the time. It works not only on your lips, but also for problem skin areas like ears, hairline, chin, elbows, etc. I love the consistency and the flavor. It lasts a long time and helps to heal any kind of skin. Just wish it came in a larger size than .50 oz. I would love a 2 or 4 oz size !","Long Lasting, Great Taste, Best Results !",Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I put this stuff on every night before I go to bed. It keeps my lips happy, healthy, and soft-- plus, I like the tingle. I had a boyfriend who hated that I do that because he didn't like anything 'squidgy' on my lips in the event he might want to kiss me. Boyfriend gone. Carmex still on my lips every night-- enough said! Choose your battles.",Excellent lip maintenance!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I've used Carmex ever since I moved to this arid climate and spent a weekend at a friend's house that lived off the beaten path. By Sunday my lips were parched and I was miserable. We went to a local store and I lucked upon a shiny tub of golden lip relief. I keep 6-8 of them in the house, a couple in my truck, and a couple more on my desk.",AZ desert no match for my faithful tub of Carmex!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I buy this every time I need something for my lips. Its the best I even buy some for back up, to have some put back just in case. I don't use anything else. I definitely recommend it to my friends and every one. Its good for everything if I have dry cracked lips or chapped lips. Anything its my go to saver! I love it. Nothing else compares!",best ever!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I've been using this product for umpteen years now. My family is prone to getting cold sores (I've been getting them since 1st grade,I'm now 34) i only trust this product as all the other stuff out there is way to expensive and doesn't work.carmex is fantastic and works in a very short time.. i use every product on the line now.i love it!",Terrific results!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"Be it a high end lip balm, round ball ones or anyother that has been on the market for long Carmex by far works the best than any other. I also noticed that it doesnt chap my lips if I stop using the product. I am not addicted to this mild but beautifully scemted charm . Thankyou for pampering me Carmex !",It worked when nothing else did,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I keep the jar next to my bed, it s my favorite thing I have found for my lips. It stays on all night, and I wake up with soft lips. I like the light scent, the way it feels. It works so well. This is also one of the best things in winter time. Nothing else works as well!! It is cheap, bit NOT cheaply made. Budget friendly fantasticness!",My favorite nighttime product,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I love this product. My family has been using this product for years and every time I see a jar it brings back old memories from when I was a child. I love that they have not veered from being their original self and are still a brand my family trust to this day. Great product and you can always count on it to help protect your pucker.,This oldie is not only a goodie but a must have!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have been using Carmex for over ten years and I am lost without it. There is two jars in my purse, one in my car and one in my desk drawer at all times. I have not had a cold sore, chapped lips or flaky lips from the sun in these ten years. People talk about their daily exercising, well my daily care includes a dip for my lips (Carmex).",Daily Care,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",1.0,"Maybe more a question then the review. I have been using original Carmex for years. Recently I bought 2 pots of it and I was shocked, as my beloved salve seem different. Smell texture and feel is rather questionable. This is a lot 14996. Please tell me you have not change the formula!!!",What happened,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I'm a girl that adores her Chap Stick, though my trusty sidekick did nothing to fight off my extremely chapped lips that I had last week. I bought a jar of Carmex and with only a few applications, my very dry lips were back to normal in 24 hours!! Thank you :)",Lifesaver!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I always buy at least 4 jars of Carmex to have on hand, 3 are at home and 1 is in my purse at all times. Winter weather is fast approaching and I have severe dry lips and usually get a cold sore at some point and Carmex softens and protects my lips throughout the winter months. Very reliable and trustworthy to get the protection done.",Healing power!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I've used this Carmex in the original jar for as long as I can remember. My mom started us on it when we were little and to this day it is still my go to for chapped or dry lips and just a good moisturizer over all and I love the menthol. There is nothing else like it. I have one in my truck and one on my nightstand at all times.,My favorite of all!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"As soon as a cold snap occurs, it time to buy jars of Carmex, leave it in bathroom, kitchen and bedroom. This way you have access to it, all the time. The climate gets very dry - and zaps your lips. For me, Carmex is never out of reach - the best product to keep your lips from chapping especially when shoveling in cold winter months.",When the cold winds blow.........,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I have bought so many of these in the past years..Having a son in the military this was a life saver for when he was in Iraq and Afgahanintan...He was my oldest and then my middle son uses this daily and has started his daughter to use it and my yougest uses this also...and of course I do too....thanks for having such a great product,The Lip Helper,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,This original Carmex has been around since I was a child. I remember I used to get painful chapped lips from playing outside during the winter when I was little and my Mom would always use this product to help heal/soothe my lips. It is a product that has stood the test of time and is still available today and for that I am thankful.,Always Reliable,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I have been using this for years. My lips are always very soft and this is the only lip care item that prevents fever blisters for me. My 9 year old daughter swears by it too. I buy 10 at a time to make sure we always have plenty on hand. I have bought more expensive products and always come back to my CARMEX. I love this stuff!!!,Best Lip Balm Ever!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have been using Carmex in the small glass jar (I believe it is plastic now) for many many years!!!! I have always loved the distinctive smell of Carmex and the tingle when I piut it on. The jar may seem tiny, but it lasts for a long time. I have Carmex by my bed and in my purse and I have even tried Carmex lotion and love it too!",Still use after all these years,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,How can you go without using the Carmex in the original yellow jar. I use Carmex all day long. A preserver for my lips 365 days a year. Even my Dentist keeps the jar in the drawer for patients to keep moist lips. I drive every other week to Atlanta and the Carmex is always with me. A life saver and preserver for me and my family.,Life saver!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I was 17 when I first started to use it. I went to visit my granny and got a really bad cold sore. She got carmex for me and the cold sore was gone in three days. I have been using it ever since and I'm 45 now.,28 Year's,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,Happy,Happy,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I love the jar becuase I love touching my lips and I love the idea of being able to control the amount of Carmax you want on your finger. The Jar is also most ideal when wanting to share with friends and family as you don't have to worry about their lips touching your stick. Each person gets their own individual amount. The Jar is the best! ALSO if you happen to get a cold sore you don't have to scrape of the top layer on the stick wasting product as to prevent the cold sore from coming back and spreading. Using a jar keeps your lips from wasting product.,Love the Jar,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"Having cold sores has to be one of the worst and discomforting things ever, when I first tried Carmex, I immediately felt relief. Really it's indescribable how awesome Carmex is. I have used pretty much every other line of Chapstick or any lip reliever in the market l, but none have come close to Carmex. Since I started using Carmex, that's all I use. I keep two in my purse and I keep at home as well. My lips are finally kissable! Thanks to Carmex! Thank you for such an amazing product. God bless you guys for helping so many.",Thank God for Carmex,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I use to suffer from very dry, cracked lips year round for years! I have tried Every brand on the market, websites. By chance I saw this product gave it a try-WOW! I've used this every day/night for the past 10 yrs., the pain, discomfort is a non issue! !! It keeps my lips hydrated, no chance for cold sores, my lips are ready each day!! Thank you so very much for this Awesome product, I've shared these as stocking suffers for all my friends and family! The cost is so reasonable also!! Thank you again-from happy lips in Cuyahoga falls, Ohio! !!",The Only Lip Care You Will Ever Need!!!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",4.0,"I use this product particularily in the cold winter months, and it does a great job of protecting my lips from the weather. I put this Thick gel (a little goes a long way!) Under lipcolor during the day, generously on my lips as a conditioning treatment during the night, and on the skin Near my nose when I'm sick that gets dried and irritated from blowing my nose. This product works and is a budget-friendly staple For anyone's makeup collection. My only complaint is I'm not a fan of the smell, in the future would love a less stinky/medicated scent","Prevents and Treats Dry, Chapped Skin",Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I usually always buy Carmex when it comes to lip balm and the original jar is one of my go-to Carmex products. I do love the cherry and tubes but the jar is very convenient to have around, and less likely to lose! It lasts forever as well! I apply it every day, multiple times a day and it still looks like I haven't made a dent in the product after a month! It keeps my lips moisturizer for hours and doesn't leave a greasy residue or doesn't feel sticky like other lip balms do. highly recommend this to keep at your desk for work or in your purse!",Nothing wrong with original!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I know people claim that Carmex is addictive, and I know that you claim it's not. Either way, I love it. I slather virtually half of my face with it prior to bed each night (I don't wear it during the day, because I don't like feeling the least bit greasy). Anyway, I just wanted to tell you that I love Carmex. I once forgot to bring my Carmex with me on business trip, and I was stuck buying an over-priced ChapStick in a hotel lobby. And boy, is that stuff junk. It felt like I was spreading old cheese on my lips. This is an any day must have.",Addictive must have.,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,Are used to lick my lips causing them to become extremely dry with a dark ring around my mouth and my lips peeling . My cousin suggested that I try Carmax this has been years ago . I now carry Comex everyplace I go it's in my car in my purse beside my bed I can't be without it it has become my best friend my lips are no longer dry sore or cracking I would recommend this product to everyone my 15-year-old nephew man uses it because he was experiencing the same problems I had it he no longer has that problem thank you,Dry sore lips Best friend,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",3.0,"I've used the Carmex Original in the Lip Balm Jar for as long as I can remember, ever since someone introduced it to me either in late elemtary or middle school. So many many memories are associated with this simple little product that has grown up with me for 34+ years! I love how it's never really changed except for some minor changes to the jar during those years until now these genius additions to the line that has only made it better.thank you Carmex for being there being such an important part of my ever changing life!",The Original is a Classic a Staple in My Life,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I can't even tell you how many years I have been using the Carmex tub, but I will never use anything else. I LOVE CARMEX!!!!!!!! I am totally addicted to it and my lips are always so soft. I put it on every night before bed and my lips are good the whole day. I have tried so many different products for chapped lips and this is by far the absolute best product on the market!!!!!! The price and quality of the product are incredible. The other ones out there don't work and cost too much money. Keep it up guys, I love you!!!!!!!",Best stuff EVER!!!!!!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have been using Carmex in it's familiar pot since high school. I remember it like yesterday. The girls gathered in the ladies room between classes to gossip, giggle, brush our hair and put on Carmex to soften our lips. We had to be ready just in case the cute boy we crushed on spoke to us. We wouldn't be kissing in class, but, we followed the ritual so our lips would be perfect. I still love the feeling of it on my lips and taking that 1st inhale, that makes your lips tingle and your thoughts travel to a sweet memory.",Carmex- It made your first kiss perfect,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I love keeping a jar at home for use before bed or if I need it during the night. I also keep a jar for each of my kids especially during the winter, when lips get chapped the most. They lick their lips and cause that ring around the mouth that this product helps get rid of fast. They keep theirs by their beds in case they need it during night also. I like the how smooth it is and the scent is also very pleasant! My kids like the smell of it especially when having a cold, it seems to help them clear their nose better.",great for in night stand,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I remember back when I was a small child, my father would always be on my case about putting Carmex on my lips because they were always so sore and chapped. Of course a 7 year old wouldn't care... Until the winter came. My lips were so chapped and I started getting cold sores all over my mouth. So I finally listened to my dad about putting Carmex on my lips. Ever since I started , I never stopped. Carmex Is such an amazing product ! My lips have never again got crusty and I haven't had a sore since elementary school.",Awesome Product!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I began using Carmex in high school. I had really bad acne and started an acne treatment that really dried my face and lips out. The dermatologist told me to use Carmex. I am now 50 years old and I still use it. I have to put it on in the morning after applying my makeup, and reapply several times throughout the day. Then after I have removed my makeup for the night and right before I go to bed, I reapply. I cannot go to sleep without it. My husband uses it almost as much as I do. Excellent product. Thank you.",THE Best Lip Balm,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"When I open a jar of Carmex. I can't wait for the cooling smell it has. Soft as butter, goes on like silk. Protects my lips from wind, rain, and sun. I wear it to sleep to keep my lips moist and supple. I even use it in my nose when the house is dry to keep it loose and soft. I think Carmex is the best on the market. Low in price, high in quality. I've used it for many years. When my kids were little I would use it for cold sores and chapped lips and cheeks. Keep up the excellent work. Sincerely Tina d Utecht",I can't wait for the smell of the jar.,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I've been using the pot Carmex since the 70's! I have loved it all these years! Back in the day anyone we were with would say, can I use your Carmex It was the only lip protection referred to. Someone always had Carmex on them. After all these years, the pot Carmex has not lost it's fabulous-ness. There's just something about applying Carmex to your lips with your finger. Try it to see how smooth it glides on to all the right places for instant relief, and a healthy little shine to your lips.",Old School,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have been using carmex for over 5 years because I get cold sores every year and I have used nexcare and abreava and those are way expensive too,and I noticed that those take a week for your cold sore to hear and so I tried the carmex and it's like gone in a day. I actually got a cold sore yesterday 8/31 and it's gone today. I told my daughter about it a while back because she had a sore and she even used it. I even recommend it to a lady at the store but I don't think she took my word for it.",cold sores,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"So, I bought my first Carmex three years ago I think, because I saw a friend had it. I just love it. I use it when I wake up, during the day when needed and before I go to bed. My lips haven't been dry in THREE YEARS!! How amazing isn't that I have used one of this jar, and I am halfway through the second one, so one and a half jar in three years - amazing. I also got the cherry one recently and I love the scent of it. Ah, this product is just perfect and I really recommend it to everyone!",PERFECT!!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I have been using this particular Carmex product for several years. The Original lip balm jar has been a staple in my purse and in my 4 kids Christmas stockings every year for the past several years. Three of my kids are grown and they still want Carmex for Christmas. I give them several jars so they have it all year! This product keeps lips from chapping in the Minnesota cold and also from the Arkansas heat! ( I have lived several years in both states) I love this product so much!,Awesome product in the cold or in the heat,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"the name says it all... the original that started all of this CARMEX CRAZE!!! i don't know about all of you, but i graduated in 1997 CARMEX has been going strong for years, even since i was in school LOL love it can't live without it. ALSO, all the other CARMEX products flavors are TOTALLY AMAZING! i just figured i would go with the original because it is the single product that started these amazing products (that actually do their job do it properly) thank you CARMEX",the original,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"If you never tried it, it's time for you to do it. Keep your lips moist and healthy",the best thing of the world,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I'm going to do a review on the 1st product made by Carmex, because this one is the first one I have ever tried. It's what got me hooked on this Lip Balm where it all started. I tried this product when I was 12 years old, my lips were so chapped that it was so painful and red. As soon as my aunt and uncle purchased it for me, it stopped my pain right away and within a couple of days, it was gone. I have never had a problem with this product and as of today I still carry Carmex in my purse. A+ for this product made by Carmex and it's affordable. Thank you for making my life easier. Your 1 Fan Lia Anderson, from Flint, Mi",Original Carmex Design,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
